geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,prc_native_hi,prc_native_hi_unreliable_flag,cvapdens,cvapdens_unreliable_flag,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,turnout_tot_2016,vbm_tot_2020,turnout_tot_2020
15003002005,3.0,0.25895,0.0,0.70247,0.0,0.09894,1.0,0.09807,0.0,0.09646,1.0,0.42497,0.0,0.06484,1.0,0.12915,0.0,0.0,1.0,0.291,0.0,0.03108,1.0,0.0,1.0,0.0,1.0,0.04716,1.0,0.01233,1.0,0.0343,1.0,0.00482,1.0,0.17149,0.0,0.02572,0.0,0.16345,0.0,0.03698,1.0,0.0,1.0,0.00429,1.0,0.00191,0.0,0.19795,0.0,0.00201,0.00314,1794.0,0.12221,14679.40333,0.8432,0.515,0.92485,0.654
15003002006,3.0,0.29854,0.0,0.58074,0.0,0.06646,1.0,0.18799,0.0,0.06229,1.0,0.43827,0.0,0.04714,1.0,0.01515,1.0,0.0,1.0,0.3642,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01178,1.0,0.00112,1.0,0.00224,1.0,0.00505,1.0,0.04882,0.0,0.05051,1.0,0.19641,0.0,0.0404,1.0,0.05443,1.0,0.07351,0.0,0.00162,0.0,0.0,1.0,0.00272,0.00427,2168.0,0.16065,13495.27592,0.86795,0.49876,0.9148,0.63622
15003002101,3.0,0.14817,0.0,0.85092,0.0,0.07009,1.0,0.0688,0.0,0.09029,1.0,0.51461,0.0,0.02001,1.0,0.0458,0.0,0.0,1.0,0.13319,0.0,0.0,1.0,0.0029,1.0,0.0,1.0,0.0258,1.0,0.0029,1.0,0.00184,1.0,0.0,1.0,0.08028,0.0,0.0687,1.0,0.23638,0.0,0.04001,1.0,0.04449,1.0,0.09713,1.0,0.00206,0.0,0.30004,0.0,0.00072,0.00164,1708.0,0.7722,2211.8655,,,0.95941,0.69154
15003002102,3.0,0.14817,0.0,0.85092,0.0,0.07009,1.0,0.0688,0.0,0.09029,1.0,0.51461,0.0,0.02001,1.0,0.0458,0.0,0.0,1.0,0.13319,0.0,0.0,1.0,0.0029,1.0,0.0,1.0,0.0258,1.0,0.0029,1.0,0.00184,1.0,0.0,1.0,0.08028,0.0,0.0687,1.0,0.23638,0.0,0.04001,1.0,0.04449,1.0,0.09713,1.0,0.00205,0.0,0.26927,0.0,0.00234,0.00173,1799.0,0.40232,4471.5379,,,0.95864,0.68985
15003002203,3.0,0.23402,0.0,0.84337,0.0,0.04309,1.0,0.09337,0.0,0.07646,1.0,0.49599,0.0,0.0126,1.0,0.04926,0.0,0.00172,1.0,0.20475,0.0,0.0,1.0,0.002,1.0,0.0,1.0,0.03723,1.0,0.00229,1.0,0.00115,1.0,0.002,1.0,0.11827,0.0,0.05556,0.0,0.12801,0.0,0.14948,0.0,0.00687,1.0,0.0421,0.0,0.00187,0.0,0.22389,0.0,0.00025,0.0019,1785.0,0.20444,8731.05739,,,0.95344,0.68961
15003002204,3.0,0.23402,0.0,0.84337,0.0,0.04309,1.0,0.09337,0.0,0.07646,1.0,0.49599,0.0,0.0126,1.0,0.04926,0.0,0.00172,1.0,0.20475,0.0,0.0,1.0,0.002,1.0,0.0,1.0,0.03723,1.0,0.00229,1.0,0.00115,1.0,0.002,1.0,0.11827,0.0,0.05556,0.0,0.12801,0.0,0.14948,0.0,0.00687,1.0,0.0421,0.0,0.00137,0.0,0.24243,0.0,0.00017,0.00136,1277.0,0.05321,23997.88541,,,0.95342,0.68954
15003002205,3.0,0.17807,0.0,0.82894,0.0,0.12969,0.0,0.17802,0.0,0.10021,1.0,0.45962,0.0,0.02051,1.0,0.09214,0.0,9e-05,1.0,0.1127,0.0,0.01449,1.0,0.00011,1.0,0.0,1.0,0.02564,1.0,0.02529,1.0,0.00616,1.0,0.00494,1.0,0.11313,0.0,0.04468,0.0,0.13883,0.0,0.04871,0.0,0.04384,1.0,0.18811,0.0,0.00192,0.0,0.21817,0.0,0.00196,0.002,1873.0,0.18971,9873.12939,,,0.95342,0.68954
15003002206,3.0,0.17488,0.0,0.82824,0.0,0.13433,0.0,0.18263,0.0,0.10156,1.0,0.45755,0.0,0.02096,1.0,0.09457,0.0,0.0,1.0,0.10747,0.0,0.01531,1.0,0.0,1.0,0.0,1.0,0.02499,1.0,0.0266,1.0,0.00645,1.0,0.0051,1.0,0.11284,0.0,0.04406,0.0,0.13944,0.0,0.04299,0.0,0.04594,1.0,0.1964,0.0,0.00185,0.0,0.16728,0.0,5e-05,0.00206,1929.0,0.10444,18470.38519,,,0.95346,0.68955
15003002301,3.0,0.24375,0.0,0.83289,0.0,0.10563,0.0,0.14356,0.0,0.1321,1.0,0.55164,0.0,0.00085,1.0,0.08106,0.0,0.0,1.0,0.09191,0.0,0.0,1.0,0.0,1.0,0.00187,1.0,0.02442,1.0,0.01204,1.0,0.01323,1.0,0.02086,1.0,0.09445,1.0,0.05783,0.0,0.21316,0.0,0.08174,1.0,0.05952,1.0,0.09005,0.0,0.00372,0.0,0.29829,0.0,0.00062,0.00341,3240.0,0.21531,15048.39918,,,0.95365,0.688
15003002302,3.0,0.24375,0.0,0.83289,0.0,0.10563,0.0,0.14356,0.0,0.1321,1.0,0.55164,0.0,0.00085,1.0,0.08106,0.0,0.0,1.0,0.09191,0.0,0.0,1.0,0.0,1.0,0.00187,1.0,0.02442,1.0,0.01204,1.0,0.01323,1.0,0.02086,1.0,0.09445,1.0,0.05783,0.0,0.21316,0.0,0.08174,1.0,0.05952,1.0,0.09005,0.0,0.00228,0.0,0.29231,0.0,0.0012,0.00212,1990.0,0.15031,13239.38631,,,0.95342,0.68954
15003002401,3.0,0.16422,0.0,0.71295,0.0,0.07159,1.0,0.18309,0.0,0.08555,1.0,0.42118,0.0,0.00269,1.0,0.07837,0.0,0.00748,1.0,0.15286,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04876,0.0,0.01795,1.0,0.0,1.0,0.00509,1.0,0.07927,0.0,0.02154,0.0,0.21119,0.0,0.04278,1.0,0.01077,1.0,0.08884,0.0,0.00309,0.0,0.31652,0.0,7e-05,0.00269,2875.0,0.16923,16988.48478,0.91601,0.57177,0.95595,0.69928
15003002403,3.0,0.18701,0.0,0.74652,0.0,0.08224,1.0,0.13367,0.0,0.09567,1.0,0.58867,0.0,0.02167,1.0,0.08367,0.0,0.0,1.0,0.12033,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.051,1.0,0.01333,1.0,0.006,1.0,0.0,1.0,0.07567,0.0,0.08733,0.0,0.27567,0.0,0.08867,0.0,0.024,1.0,0.06833,1.0,0.00163,0.0,0.3083,0.0,0.00072,0.00141,1549.0,0.10169,15233.27726,,,0.95643,0.70126
15003002404,3.0,0.18701,0.0,0.74652,0.0,0.08224,1.0,0.13367,0.0,0.09567,1.0,0.58867,0.0,0.02167,1.0,0.08367,0.0,0.0,1.0,0.12033,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.051,1.0,0.01333,1.0,0.006,1.0,0.0,1.0,0.07567,0.0,0.08733,0.0,0.27567,0.0,0.08867,0.0,0.024,1.0,0.06833,1.0,0.00153,0.0,0.29734,0.0,0.00071,0.00137,1402.0,0.15673,8945.2404,,,0.95505,0.69575
15003002500,3.0,0.20141,0.0,0.6562,0.0,0.07352,0.0,0.20075,0.0,0.09062,1.0,0.57965,0.0,0.00655,1.0,0.10858,0.0,0.0,1.0,0.13166,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04332,1.0,0.0208,1.0,0.0,1.0,0.02166,1.0,0.12454,0.0,0.07068,0.0,0.26703,0.0,0.06127,0.0,0.01083,1.0,0.09205,0.0,0.00365,0.0,0.24899,0.0,0.00401,0.00464,3903.0,0.42948,9087.73274,0.90306,0.55423,0.93967,0.6733
15003002600,3.0,0.17335,0.0,0.71669,0.0,0.06027,1.0,0.16304,0.0,0.12795,1.0,0.55925,0.0,0.00425,1.0,0.05382,0.0,0.0,1.0,0.13008,0.0,0.00024,1.0,0.00118,1.0,0.00236,1.0,0.03329,1.0,0.00378,1.0,0.0,1.0,0.01747,1.0,0.13456,0.0,0.07436,1.0,0.22663,0.0,0.0347,0.0,0.01794,1.0,0.09278,0.0,0.00418,0.0,0.21178,0.0,0.01412,0.00434,4085.0,0.66398,6152.33477,0.89923,0.58498,0.95331,0.68732
15003002701,3.0,0.07839,0.0,0.86443,0.0,0.08201,1.0,0.16288,0.0,0.67408,0.0,0.40735,0.0,0.01955,0.0,0.08161,0.0,0.00395,1.0,0.23139,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0052,1.0,0.01184,0.0,0.0,1.0,0.01274,1.0,0.08413,0.0,0.06583,0.0,0.13184,0.0,0.01417,1.0,0.02619,0.0,0.04108,0.0,0.00649,0.0,0.563,0.0,0.00369,0.00323,3549.0,1.49625,2371.93726,0.91073,0.60281,0.9604,0.69419
15003002702,3.0,0.09467,0.0,0.83614,0.0,0.02724,1.0,0.15533,0.0,0.12877,1.0,0.48752,0.0,0.00419,1.0,0.111,1.0,0.0,1.0,0.13416,0.0,0.00799,1.0,0.0012,1.0,0.0,1.0,0.02795,1.0,0.01577,1.0,0.00799,1.0,0.00519,1.0,0.09583,0.0,0.0531,0.0,0.20962,0.0,0.03194,1.0,0.01937,1.0,0.08485,1.0,0.00561,0.0,0.37677,0.0,0.00478,0.00428,4581.0,1.03224,4437.94094,0.90577,0.57191,0.95566,0.67504
15003002801,3.0,0.09248,0.0,0.94024,0.0,0.06647,0.0,0.05541,0.0,0.10492,1.0,0.48943,0.0,0.00185,1.0,0.05708,1.0,0.0,1.0,0.26216,0.0,0.0,1.0,0.0,1.0,0.00079,1.0,0.01612,0.0,0.00819,1.0,0.0,1.0,0.0,1.0,0.08377,0.0,0.00846,1.0,0.26612,0.0,0.04281,1.0,0.0037,1.0,0.01876,1.0,0.00186,0.0,0.14275,0.0,0.00019,0.00146,1645.0,0.67347,2442.57437,,,0.9708,0.77172
15003002802,3.0,0.09248,0.0,0.94024,0.0,0.06647,0.0,0.05541,0.0,0.10492,1.0,0.48943,0.0,0.00185,1.0,0.05708,1.0,0.0,1.0,0.26216,0.0,0.0,1.0,0.0,1.0,0.00079,1.0,0.01612,0.0,0.00819,1.0,0.0,1.0,0.0,1.0,0.08377,0.0,0.00846,1.0,0.26612,0.0,0.04281,1.0,0.0037,1.0,0.01876,1.0,0.00262,0.0,0.14447,0.0,0.00029,0.00206,2315.0,1.63144,1418.9886,,,0.97081,0.77179
15003002900,3.0,0.04521,0.0,0.90529,0.0,0.0637,1.0,0.02502,1.0,0.07288,1.0,0.49896,0.0,0.00663,1.0,0.03644,1.0,0.0,1.0,0.29979,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01863,1.0,0.00331,1.0,0.00952,1.0,0.01242,1.0,0.04224,0.0,0.0236,1.0,0.30973,0.0,0.04141,0.0,0.0,1.0,0.0236,1.0,0.00243,0.0,0.03067,0.0,0.00174,0.00174,2226.0,1.17544,1893.75506,0.92088,0.67809,0.97614,0.76534
15003003000,3.0,0.08394,1.0,0.94211,0.0,0.0347,0.0,0.05598,0.0,0.05505,1.0,0.49267,0.0,0.0,1.0,0.04658,0.0,0.0,1.0,0.26092,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02996,0.0,0.00333,1.0,0.0054,1.0,7e-05,1.0,0.13007,0.0,0.02832,0.0,0.26631,0.0,0.01999,1.0,0.0,1.0,0.0046,1.0,0.00515,0.0,0.17739,0.0,0.00125,0.00367,4239.0,1.51292,2801.86615,0.91512,0.65707,0.97145,0.75015
15003003102,3.0,0.05527,0.0,0.97416,0.0,0.0372,1.0,0.02338,1.0,0.05194,1.0,0.73523,0.0,0.0,1.0,0.02493,1.0,0.0,1.0,0.12793,0.0,0.0,1.0,0.01069,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.065,0.0,0.04868,1.0,0.45473,0.0,0.06768,1.0,0.0,1.0,0.0092,1.0,0.00385,0.0,0.01086,0.0,0.00147,0.00246,3329.0,3.89434,854.83029,0.93044,0.73567,0.98023,0.81379
15003003103,3.0,0.05305,1.0,0.99259,0.0,0.03195,1.0,0.01678,1.0,0.05359,1.0,0.59902,0.0,0.0,1.0,0.02446,1.0,0.0,1.0,0.16775,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00769,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08295,0.0,0.00256,1.0,0.46622,0.0,0.01631,1.0,0.00023,1.0,0.02377,1.0,0.00217,0.0,0.18709,0.0,7e-05,0.00115,1552.0,4.50919,344.18598,,,0.98021,0.81355
15003003104,3.0,0.05305,1.0,0.99259,0.0,0.03195,1.0,0.01678,1.0,0.05359,1.0,0.59902,0.0,0.0,1.0,0.02446,1.0,0.0,1.0,0.16775,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00769,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08295,0.0,0.00256,1.0,0.46622,0.0,0.01631,1.0,0.00023,1.0,0.02377,1.0,0.00299,0.0,0.18272,0.0,0.00014,0.00159,2151.0,0.87515,2457.85461,,,0.98023,0.8138
15003003404,3.0,0.12873,0.0,0.86736,0.0,0.03597,1.0,0.14298,0.0,0.08662,1.0,0.49425,0.0,0.0,1.0,0.10222,0.0,0.00123,1.0,0.14655,0.0,0.0,1.0,0.01375,1.0,0.0,1.0,0.04126,1.0,0.02011,1.0,0.0,1.0,0.0,1.0,0.08477,0.0,0.1055,0.0,0.16502,0.0,0.07553,0.0,0.03161,0.0,0.08313,1.0,0.00522,0.0,0.22701,0.0,0.0024,0.00553,4464.0,0.26325,16957.3613,0.90504,0.73008,0.95476,0.72966
15003003408,3.0,0.14964,0.0,0.80951,0.0,0.10237,1.0,0.10371,0.0,0.08576,1.0,0.50733,0.0,0.05298,0.0,0.0585,1.0,0.0,1.0,0.11286,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00742,1.0,0.03072,1.0,0.0038,1.0,0.0,1.0,0.10647,0.0,0.05332,0.0,0.17481,0.0,0.05142,0.0,0.02968,1.0,0.12235,1.0,0.00252,0.0,0.28838,0.0,4e-05,0.00232,2233.0,0.09118,24490.22804,,,0.9557,0.71364
15003003409,3.0,0.14964,0.0,0.80951,0.0,0.10237,1.0,0.10371,0.0,0.08576,1.0,0.50733,0.0,0.05298,0.0,0.0585,1.0,0.0,1.0,0.11286,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00742,1.0,0.03072,1.0,0.0038,1.0,0.0,1.0,0.10647,0.0,0.05332,0.0,0.17481,0.0,0.05142,0.0,0.02968,1.0,0.12235,1.0,0.00214,0.0,0.29367,0.0,0.00033,0.00195,1880.0,0.08022,23436.64228,,,0.95569,0.71367
15003003410,3.0,0.14964,0.0,0.80951,0.0,0.10237,1.0,0.10371,0.0,0.08576,1.0,0.50733,0.0,0.05298,0.0,0.0585,1.0,0.0,1.0,0.11286,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00742,1.0,0.03072,1.0,0.0038,1.0,0.0,1.0,0.10647,0.0,0.05332,0.0,0.17481,0.0,0.05142,0.0,0.02968,1.0,0.12235,1.0,0.00158,0.0,0.25393,0.0,6e-05,0.00152,1461.0,0.06951,21020.00903,,,0.95571,0.71362
15003003411,3.0,0.15209,0.0,0.91343,0.0,0.08938,0.0,0.12629,0.0,0.03563,1.0,0.43962,0.0,0.05326,1.0,0.06947,0.0,0.0,1.0,0.21589,0.0,0.00338,1.0,0.01906,1.0,0.0,1.0,0.00606,1.0,0.01496,1.0,0.0,1.0,0.01033,1.0,0.13003,0.0,0.03367,0.0,0.13609,0.0,0.07463,0.0,0.00303,1.0,0.07731,0.0,0.00139,0.0,0.19717,0.0,0.00011,0.00146,1211.0,0.05945,20369.71008,,,0.9554,0.72082
15003003412,3.0,0.15209,0.0,0.91343,0.0,0.08938,0.0,0.12629,0.0,0.03563,1.0,0.43962,0.0,0.05326,1.0,0.06947,0.0,0.0,1.0,0.21589,0.0,0.00338,1.0,0.01906,1.0,0.0,1.0,0.00606,1.0,0.01496,1.0,0.0,1.0,0.01033,1.0,0.13003,0.0,0.03367,0.0,0.13609,0.0,0.07463,0.0,0.00303,1.0,0.07731,0.0,0.00186,0.0,0.20558,0.0,0.00012,0.00194,1604.0,0.14129,11352.86551,,,0.95539,0.72088
15003003413,3.0,0.15209,0.0,0.91343,0.0,0.08938,0.0,0.12629,0.0,0.03563,1.0,0.43962,0.0,0.05326,1.0,0.06947,0.0,0.0,1.0,0.21589,0.0,0.00338,1.0,0.01906,1.0,0.0,1.0,0.00606,1.0,0.01496,1.0,0.0,1.0,0.01033,1.0,0.13003,0.0,0.03367,0.0,0.13609,0.0,0.07463,0.0,0.00303,1.0,0.07731,0.0,0.00281,0.0,0.18539,0.0,0.00054,0.00299,2486.0,0.14639,16981.75417,,,0.95541,0.72073
15003003414,3.0,0.10324,0.0,0.76572,0.0,0.05202,1.0,0.06746,0.0,0.04579,1.0,0.47161,0.0,0.0158,1.0,0.08288,0.0,0.0,1.0,0.21154,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03549,1.0,0.02793,1.0,0.01213,1.0,0.00893,1.0,0.08173,0.0,0.02885,1.0,0.24954,0.0,0.05701,0.0,0.019,1.0,0.07509,1.0,0.00482,0.0,0.24217,0.0,0.00176,0.00446,4033.0,0.25075,16083.81586,,,0.95852,0.71804
15003003501,3.0,0.16951,0.0,0.75284,0.0,0.15706,0.0,0.12649,0.0,0.03876,1.0,0.55622,0.0,0.01107,1.0,0.06899,0.0,0.01363,1.0,0.16525,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03237,1.0,0.01917,1.0,0.01193,1.0,0.0,1.0,0.06048,0.0,0.0856,1.0,0.18782,0.0,0.12053,0.0,0.04514,1.0,0.04557,1.0,0.00269,0.0,0.28285,0.0,0.00529,0.00262,2255.0,0.29779,7572.51575,0.9472,0.62209,0.95644,0.75782
15003003503,3.0,0.28991,0.0,0.59263,0.0,0.09669,1.0,0.1408,0.0,0.061,1.0,0.63531,0.0,0.02378,1.0,0.04006,1.0,0.0,1.0,0.09563,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01034,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1711,0.0,0.03619,1.0,0.1848,0.0,0.1388,0.0,0.06384,1.0,0.09951,1.0,0.00137,0.0,0.11344,0.0,0.00557,0.00153,1491.0,0.18475,8070.25681,,,0.9564,0.71309
15003003504,3.0,0.28991,0.0,0.59263,0.0,0.09669,1.0,0.1408,0.0,0.061,1.0,0.63531,0.0,0.02378,1.0,0.04006,1.0,0.0,1.0,0.09563,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01034,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1711,0.0,0.03619,1.0,0.1848,0.0,0.1388,0.0,0.06384,1.0,0.09951,1.0,0.00263,0.0,0.1564,0.0,0.00424,0.00266,2700.0,0.23525,11477.00127,,,0.95833,0.71157
15003003603,3.0,0.38617,0.0,0.62709,0.0,0.07898,1.0,0.20252,0.0,0.02873,1.0,0.71654,0.0,0.03714,1.0,0.05676,0.0,0.0,1.0,0.07358,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0014,1.0,0.01086,1.0,0.00105,1.0,0.0,1.0,0.10231,0.0,0.08339,0.0,0.19411,0.0,0.20988,0.0,0.08059,0.0,0.03189,1.0,0.00279,0.0,0.19886,0.0,0.00274,0.00373,3135.0,0.16168,19390.54453,0.90305,0.55419,0.93965,0.67327
15003003604,3.0,0.28506,0.0,0.64009,0.0,0.07384,0.0,0.09383,0.0,0.06077,1.0,0.78016,0.0,0.0,1.0,0.02458,1.0,0.0,1.0,0.11662,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01966,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.10009,0.0,0.05764,1.0,0.24441,0.0,0.26854,0.0,0.02681,1.0,0.0067,1.0,0.00227,0.0,0.19453,0.0,0.01057,0.00299,2510.0,0.18913,13271.15388,0.90302,0.55429,0.93964,0.67325
15003003605,3.0,0.20182,0.0,0.73645,0.0,0.06368,0.0,0.10177,0.0,0.05053,1.0,0.66368,0.0,0.015,1.0,0.04947,0.0,0.0,1.0,0.08605,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01079,1.0,0.01816,1.0,0.0,1.0,0.0,1.0,0.08211,0.0,0.13947,0.0,0.225,0.0,0.12105,0.0,0.02211,1.0,0.03684,0.0,0.00102,0.0,0.37904,0.0,0.00738,0.00087,1028.0,0.15411,6670.51213,,,0.95327,0.7276
15003003606,3.0,0.20182,0.0,0.73645,0.0,0.06368,0.0,0.10177,0.0,0.05053,1.0,0.66368,0.0,0.015,1.0,0.04947,0.0,0.0,1.0,0.08605,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01079,1.0,0.01816,1.0,0.0,1.0,0.0,1.0,0.08211,0.0,0.13947,0.0,0.225,0.0,0.12105,0.0,0.02211,1.0,0.03684,0.0,0.00298,0.0,0.38473,0.0,0.00639,0.00254,2989.0,0.2244,13320.14899,,,0.95328,0.72756
15003003701,3.0,0.2799,0.0,0.88267,0.0,0.04276,0.0,0.12249,0.0,0.05112,1.0,0.6019,0.0,0.00782,1.0,0.04679,1.0,0.0,1.0,0.16581,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01592,1.0,0.02347,1.0,0.0014,1.0,0.00251,1.0,0.12725,0.0,0.03213,0.0,0.22587,0.0,0.15002,0.0,0.01313,1.0,0.0535,1.0,0.0018,0.0,0.0,1.0,0.00912,0.0035,2472.0,0.17055,14494.28989,,,0.93443,0.70837
15003003702,3.0,0.2799,0.0,0.88267,0.0,0.04276,0.0,0.12249,0.0,0.05112,1.0,0.6019,0.0,0.00782,1.0,0.04679,1.0,0.0,1.0,0.16581,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01592,1.0,0.02347,1.0,0.0014,1.0,0.00251,1.0,0.12725,0.0,0.03213,0.0,0.22587,0.0,0.15002,0.0,0.01313,1.0,0.0535,1.0,0.00285,0.0,0.0,1.0,0.00731,0.00363,3867.0,0.26499,14593.23972,,,0.95783,0.7353
15003003703,3.0,0.2799,0.0,0.88267,0.0,0.04276,0.0,0.12249,0.0,0.05112,1.0,0.6019,0.0,0.00782,1.0,0.04679,1.0,0.0,1.0,0.16581,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01592,1.0,0.02347,1.0,0.0014,1.0,0.00251,1.0,0.12725,0.0,0.03213,0.0,0.22587,0.0,0.15002,0.0,0.01313,1.0,0.0535,1.0,0.00252,0.0,0.0,1.0,0.03439,0.00371,3336.0,2.26233,1474.58496,,,0.95916,0.74078
15003003801,3.0,0.18505,0.0,0.90629,0.0,0.06151,1.0,0.09337,1.0,0.03374,1.0,0.57907,0.0,0.01458,1.0,0.10266,1.0,0.0,1.0,0.17143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00829,1.0,0.04518,1.0,0.0,1.0,0.00129,1.0,0.14827,0.0,0.04461,0.0,0.19989,0.0,0.09151,0.0,0.02059,1.0,0.03174,1.0,0.0036,0.0,0.0,1.0,0.01761,0.00605,4781.0,1.24838,3829.76929,,,0.95222,0.79134
15003003802,3.0,0.18505,0.0,0.90629,0.0,0.06151,1.0,0.09337,1.0,0.03374,1.0,0.57907,0.0,0.01458,1.0,0.10266,1.0,0.0,1.0,0.17143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00829,1.0,0.04518,1.0,0.0,1.0,0.00129,1.0,0.14827,0.0,0.04461,0.0,0.19989,0.0,0.09151,0.0,0.02059,1.0,0.03174,1.0,0.00375,0.0,0.0,1.0,0.01518,0.00634,4998.0,0.2934,17034.91189,,,0.95213,0.79011
15003003900,3.0,0.13074,1.0,0.43243,1.0,0.2,1.0,0.20141,0.0,0.0,1.0,0.41343,0.0,0.01413,1.0,0.0424,1.0,0.0,1.0,0.29682,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02827,1.0,0.01413,1.0,0.0,1.0,0.0,1.0,0.01767,1.0,0.0,1.0,0.36042,0.0,0.01767,1.0,0.0,1.0,0.06714,1.0,0.00035,0.0,0.0,1.0,0.02546,0.00076,495.0,1.42005,348.57941,0.80387,0.59401,0.94166,0.676
15003004000,3.0,0.06629,1.0,0.73907,0.0,0.11137,1.0,0.12253,0.0,0.05059,1.0,0.36206,0.0,0.01897,1.0,0.08854,0.0,0.0,1.0,0.37945,0.0,0.0,1.0,0.03083,1.0,0.0,1.0,0.04269,1.0,0.00949,1.0,0.00316,1.0,0.00553,1.0,0.04822,1.0,0.06087,0.0,0.12016,0.0,0.07589,0.0,0.01502,1.0,0.06719,1.0,0.00152,0.0,0.0883,0.0,0.07473,0.00224,1521.0,0.29804,5103.2618,0.81779,0.57794,0.94129,0.67114
15003004101,3.0,0.17714,0.0,0.83109,0.0,0.15202,0.0,0.13097,1.0,0.04905,1.0,0.38316,0.0,0.00509,1.0,0.06571,0.0,0.00255,1.0,0.15803,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00856,1.0,0.02568,1.0,0.0199,1.0,0.0,1.0,0.08329,0.0,0.06525,0.0,0.15988,0.0,0.02915,1.0,0.00949,1.0,0.236,0.0,0.0018,0.0,0.183,0.0,0.00028,0.00193,1598.0,0.15929,10032.18036,,,0.9554,0.72082
15003004102,3.0,0.17714,0.0,0.83109,0.0,0.15202,0.0,0.13097,1.0,0.04905,1.0,0.38316,0.0,0.00509,1.0,0.06571,0.0,0.00255,1.0,0.15803,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00856,1.0,0.02568,1.0,0.0199,1.0,0.0,1.0,0.08329,0.0,0.06525,0.0,0.15988,0.0,0.02915,1.0,0.00949,1.0,0.236,0.0,0.00279,0.0,0.26954,0.0,0.04482,0.00257,2419.0,0.51432,4703.26724,,,0.95668,0.71316
15003004201,3.0,0.14817,0.0,0.79508,0.0,0.07685,0.0,0.09183,0.0,0.03367,1.0,0.56902,0.0,0.00367,1.0,0.04959,0.0,0.0,1.0,0.20814,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.02296,1.0,0.00214,1.0,0.01194,1.0,0.0,1.0,0.17998,0.0,0.04224,0.0,0.21732,0.0,0.03979,0.0,0.02785,0.0,0.01653,1.0,0.00169,0.0,0.19821,0.0,0.0008,0.00217,1575.0,0.03689,42698.08581,,,0.94078,0.66437
